101,"Plug Power (PLUG) Extends Run on 6th Day as Rate Cut Sparks Optimism We recently published All-Time Rush: 8 of 10 Big Names Hit Fresh Record Highs. Plug Power Inc. (NASDAQ:PLUG) is one of the best performers on Wednesday. Plug Power extended its winning streak to a sixth consecutive day on Wednesday, jumping 19.05 percent to close at $2 apiece, as investor sentiment was bolstered by the Federal […]"
102,"Market movers: Lyft stock accelerates, Workday active and Nvidia slips Here are the stocks that made the most significant market moves today."
103,"FuelCell Energy (FCEL) Stock Trades Up, Here Is Why Shares of carbonate fuel cell technology developer FuelCell Energy (NASDAQ:FCEL) jumped 3.7% in the morning session after the stocks positive momentum continued as UBS significantly adjusted its price target on the stock to $7.25 from $4.50, signaling a more optimistic valuation from the analyst."
104,"Plug Power (PLUG): Assessing Valuation After a 44% Rally in the Past Month Plug Power (PLUG) is back on investors’ radars this week after its shares climbed nearly 44% in the past month. That kind of sudden momentum, without a single headline-grabbing event, tends to spark questions about what the market is seeing. Are traders betting on a turnaround, or is this simply a technical bounce as sentiment shifts for alternative energy names across the board? Taking a step back, Plug Powers recent gains stand out following a difficult stretch for the stock. Even with..."
105,"Plug Hosts Oppenheimer at Georgia Plant Following Record Month of Green Hydrogen Production SLINGERLANDS, N.Y., Sept. 23, 2025 (GLOBE NEWSWIRE) -- Plug Power Inc. (NASDAQ: PLUG), a global leader in comprehensive hydrogen solutions for the hydrogen economy, is today hosting an investor tour of its Georgia green hydrogen production plant with institutional investors and Oppenheimer. This reinforces Plug’s commitment to transparency and strong engagement with the financial community while highlighting the company’s leadership in green hydrogen production. Participants: Jose Luis Crespo, C"
106,"FuelCell Energy: AI Data Center Enthusiasm Seems Misplaced - Sell FuelCell Energys stock soared 100% amid AI data center hype, but risks remain. Read here for expert insights and updated ratings on FCEL stock."
107,"Lumen Technologies, Inc. (LUMN) Shareholder/Analyst Call Transcript Lumen Technologies, Inc. (NYSE:LUMN) Shareholder/Analyst Call September 23, 2025 11:00 AM EDTCompany ParticipantsClaudine RuscettaKathleen Johnson -..."
108,"Nexstar joins Sinclair in Jimmy Kimmel boycott, TSMC gains Yahoo Finance senior reporter Allie Canal tracks todays top moving stocks and biggest market stories in this Market Minute, including Taiwan Semiconductor Manufacturing Company (TSM) stock getting a boost on Nvidias (NVDA) OpenAI deal announcement, Nexstar Media Groups (NXST) team-up with Sinclair Broadcast Group (SBGI) to air local news during Jimmy Kimmels time slot on ABC tonight, and Plug Power shares (PLUG) continuing to extend its hot streak. Stay up to date on the latest market action, minute-by-minute, with Yahoo Finances Market Minute."
109,"Could Plug Power Go Parabolic by 2027? Plug stock has soared recently, but improvements in the middle of the income statement could send the stock into the stratosphere."
110,"Will Plug Power Stock Quadruple Your Money in 2026? In just four months, Plug Power stock rose in value by nearly 300%."
111,"Plug CEO to Join Clear Street Virtual Investor Briefing SLINGERLANDS, N.Y., Oct. 02, 2025 (GLOBE NEWSWIRE) -- Plug Power Inc. (NASDAQ: PLUG), a global leader in end-to-end hydrogen solutions for the green hydrogen economy, today announced CEO Andy Marsh will join Clear Street investors for a virtual briefing. The event provides an opportunity for Plug to outline its strategy and long-term vision while continuing dialogue with the financial community. Additional information on Plug’s investor conference participation can be found in the investor resou"
112,"Why FuelCell Energy Stock Just Popped Momentum fuels FuelCell Energys stock rise, but theres not a lot of short interest for a short squeeze here."
113,"Plug Power (PLUG) Soars to All-Time High on Higher PT, Rating Upgrade We recently published 10 Stocks With Eye-Popping Double-Digit Gains. Plug Power Inc. (NASDAQ:PLUG) is one of the top performers on Friday. Shares of Plug Power soared to a new all-time high on Friday, as investors took path from a higher price target and rating upgrade from HC Wainwright. In a market note, the investment firm […]"
114,"Deep Fission Announces Mark Schmitz as Chief Financial Officer BERKELEY, Calif., October 07, 2025--Deep Fission, Inc., a pioneering advanced nuclear energy company placing 15 MWe small modular reactors (SMRs) in boreholes one mile underground, is pleased to announce that Mark Schmitz recently joined Deep Fission as Chief Financial Officer (CFO)."
115,"Plug Power stock extends gains, Quantum Computings $750M plan Yahoo Finance anchor Josh Lipton tracks Mondays top moving stocks and biggest market stories in this Market Minute. Plug Power (PLUG) stock is extending gains following a price target lift from HC Wainwright on Friday. Quantum Computing (QUBT) announces plans to raise $750 million. Stay up to date on the latest market action, minute-by-minute, with Yahoo Finances Market Minute."
116,"Plug Power (PLUG): Evaluating Valuation After Analyst Upgrade and First Major Hydrogen Electrolyzer Delivery Plug Power, the U.S. hydrogen technology provider, is capturing investor attention after H.C. Wainwright upgraded its view and maintained a buy rating. This comes after Plug’s recent delivery of a 10-megawatt GenEco electrolyzer to Galp’s Sines Refinery in Portugal. See our latest analysis for Plug Power. Plug Power’s stock has been riding a wave of enthusiasm, climbing sharply as traders react to upbeat analyst coverage and major milestones such as its landmark electrolyzer delivery to Galp..."
117,"Exchange-Traded Funds, Equity Futures Steady Pre-Bell as Investors Hope for Rate Cut, Await Earnings The broad market exchange-traded fund SPDR S&P 500 ETF Trust (SPY) and the actively traded Invesco Q"
118,"Plug Participating in Concurrent Non-Deal Roadshows in Paris and Boston SLINGERLANDS, N.Y., Oct. 09, 2025 (GLOBE NEWSWIRE) -- Plug Power Inc. (NASDAQ: PLUG), a global leader in comprehensive hydrogen solutions for the hydrogen economy, announced today its participation in two concurrent non-deal roadshows taking place this week in Paris and Boston. These simultaneous investor meetings reinforce Plug’s ongoing commitment to open communication, disciplined execution, and strong engagement with the financial community. Details for Non-deal Roadshow: Redburn Atlantic –"
119,"HSBC downgrades Bloom Energy after significant rally Investing.com -- HSBC has downgraded Bloom Energy to Hold from Buy, saying in a note to clients on Thursday that while the company’s prospects remain strong, the shares have run too far, too fast."
120,"nLIGHT, Custom Truck One Source, Richardson Electronics, Plug Power, and Methode Electronics Shares Plummet, What You Need To Know A number of stocks fell in the afternoon session after the U.S. threatened to impose massive increases to tariffs on China in response to new export controls from Beijing."
